compartment_no,position_cm,speed_cm_s,motor_current_a,sensor_distance_cm,weight_kg,state,actual_condition,event_type
1,36.601,5.0,0.869,38.601,0.624,MOVING_DOWN,normal,TICK
1,36.076,5.25,0.869,38.076,0.624,MOVING_DOWN,normal,TICK
1,35.526,5.5,0.869,37.526,0.624,MOVING_DOWN,normal,TICK
1,34.951,5.75,0.869,36.951,0.624,MOVING_DOWN,normal,TICK
1,34.351,6.0,0.869,36.351,0.624,MOVING_DOWN,normal,TICK
1,33.726,6.25,0.869,35.726,0.624,MOVING_DOWN,normal,TICK
1,33.726,6.25,0.869,35.726,2.0,MOVING_DOWN,overload,OVERLOAD_INJECTED
1,33.726,5.45,1.369,35.726,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,33.726,4.65,1.869,35.726,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,33.726,3.85,2.369,35.726,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,33.726,3.05,2.4,35.726,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,33.726,2.25,2.4,35.726,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,33.726,1.45,2.4,35.726,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,33.726,0.65,2.4,35.726,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
1,33.726,0.0,2.4,35.726,2.0,FAULT,overload,OVERLOAD_RESPONSE
1,33.726,0.0,1.9,35.726,2.0,FAULT,overload,OVERLOAD_FAULT
1,33.726,0.0,1.4,35.726,2.0,FAULT,overload,OVERLOAD_FAULT
1,33.726,0.0,0.9,35.726,2.0,FAULT,overload,OVERLOAD_FAULT
1,33.726,0.0,0.4,35.726,2.0,FAULT,overload,OVERLOAD_FAULT
1,33.726,0.0,0.1,35.726,2.0,FAULT,overload,OVERLOAD_FAULT
2,52.121,0.25,0.746,54.121,0.275,MOVING_DOWN,normal,TICK
2,52.071,0.5,0.746,54.071,0.275,MOVING_DOWN,normal,TICK
2,51.996,0.75,0.746,53.996,0.275,MOVING_DOWN,normal,TICK
2,51.896,1.0,0.746,53.896,0.275,MOVING_DOWN,normal,TICK
2,51.771,1.25,0.746,53.771,0.275,MOVING_DOWN,normal,TICK
2,51.621,1.5,0.746,53.621,0.275,MOVING_DOWN,normal,TICK
2,51.446,1.75,0.746,53.446,0.275,MOVING_DOWN,normal,TICK
2,51.246,2.0,0.746,53.246,0.275,MOVING_DOWN,normal,TICK
2,51.021,2.25,0.746,53.021,0.275,MOVING_DOWN,normal,TICK
2,50.771,2.5,0.746,52.771,0.275,MOVING_DOWN,normal,TICK
2,50.496,2.75,0.746,52.496,0.275,MOVING_DOWN,normal,TICK
2,50.196,3.0,0.746,52.196,0.275,MOVING_DOWN,normal,TICK
2,49.871,3.25,0.746,51.871,0.275,MOVING_DOWN,normal,TICK
2,49.521,3.5,0.746,51.521,0.275,MOVING_DOWN,normal,TICK
2,49.146,3.75,0.746,51.146,0.275,MOVING_DOWN,normal,TICK
2,48.746,4.0,0.746,50.746,0.275,MOVING_DOWN,normal,TICK
2,48.321,4.25,0.746,50.321,0.275,MOVING_DOWN,normal,TICK
2,47.871,4.5,0.746,49.871,0.275,MOVING_DOWN,normal,TICK
2,47.396,4.75,0.746,49.396,0.275,MOVING_DOWN,normal,TICK
2,46.896,5.0,0.746,48.896,0.275,MOVING_DOWN,normal,TICK
2,46.371,5.25,0.746,48.371,0.275,MOVING_DOWN,normal,TICK
2,45.821,5.5,0.746,47.821,0.275,MOVING_DOWN,normal,TICK
2,45.246,5.75,0.746,47.246,0.275,MOVING_DOWN,normal,TICK
2,44.646,6.0,0.746,46.646,0.275,MOVING_DOWN,normal,TICK
2,44.021,6.25,0.746,46.021,0.275,MOVING_DOWN,normal,TICK
2,43.371,6.5,0.746,45.371,0.275,MOVING_DOWN,normal,TICK
2,42.696,6.75,0.746,44.696,0.275,MOVING_DOWN,normal,TICK
2,41.996,7.0,0.746,43.996,0.275,MOVING_DOWN,normal,TICK
2,41.296,7.0,0.746,43.296,0.275,MOVING_DOWN,normal,TICK
2,40.596,7.0,0.746,42.596,0.275,MOVING_DOWN,normal,TICK
2,39.896,7.0,0.746,41.896,0.275,MOVING_DOWN,normal,TICK
2,39.196,7.0,0.746,41.196,0.275,MOVING_DOWN,normal,TICK
2,38.496,7.0,0.746,40.496,0.275,MOVING_DOWN,normal,TICK
2,37.796,7.0,0.746,39.796,0.275,MOVING_DOWN,normal,TICK
2,37.096,7.0,0.746,39.096,0.275,MOVING_DOWN,normal,TICK
2,36.396,7.0,0.746,38.396,0.275,MOVING_DOWN,normal,TICK
2,35.696,7.0,0.746,37.696,0.275,MOVING_DOWN,normal,TICK
2,34.996,7.0,0.746,36.996,0.275,MOVING_DOWN,normal,TICK
2,34.296,7.0,0.746,36.296,0.275,MOVING_DOWN,normal,TICK
2,33.596,7.0,0.746,35.596,0.275,MOVING_DOWN,normal,TICK
2,32.896,7.0,0.746,34.896,0.275,MOVING_DOWN,normal,TICK
2,32.196,7.0,0.746,34.196,0.275,MOVING_DOWN,normal,TICK
2,32.196,0.0,0.1,34.196,0.275,STOPPED,normal,NORMAL_STOP
1,58.268,0.25,0.751,60.268,0.287,MOVING_DOWN,normal,TICK
1,58.218,0.5,0.751,60.218,0.287,MOVING_DOWN,normal,TICK
1,58.143,0.75,0.751,60.143,0.287,MOVING_DOWN,normal,TICK
1,58.043,1.0,0.751,60.043,0.287,MOVING_DOWN,normal,TICK
1,57.918,1.25,0.751,59.918,0.287,MOVING_DOWN,normal,TICK
1,57.768,1.5,0.751,59.768,0.287,MOVING_DOWN,normal,TICK
1,57.593,1.75,0.751,59.593,0.287,MOVING_DOWN,normal,TICK
1,57.393,2.0,0.751,59.393,0.287,MOVING_DOWN,normal,TICK
1,57.168,2.25,0.751,59.168,0.287,MOVING_DOWN,normal,TICK
1,56.918,2.5,0.751,58.918,0.287,MOVING_DOWN,normal,TICK
1,56.643,2.75,0.751,58.643,0.287,MOVING_DOWN,normal,TICK
1,56.343,3.0,0.751,58.343,0.287,MOVING_DOWN,normal,TICK
1,56.018,3.25,0.751,58.018,0.287,MOVING_DOWN,normal,TICK
1,55.668,3.5,0.751,57.668,0.287,MOVING_DOWN,normal,TICK
1,55.668,0.0,0.1,57.668,0.287,STOPPED,manual_stop,MANUAL_STOP
1,55.668,0.0,0.1,57.668,0.287,STOPPED,manual_stop,MANUAL_STOPPED
1,55.668,0.0,0.1,57.668,0.287,STOPPED,manual_stop,MANUAL_STOPPED
1,55.668,0.0,0.1,57.668,0.287,STOPPED,manual_stop,MANUAL_STOPPED
1,55.668,0.0,0.1,57.668,0.287,STOPPED,manual_stop,MANUAL_STOPPED
1,55.668,0.0,0.1,57.668,0.287,STOPPED,manual_stop,MANUAL_STOPPED
2,28.97,0.25,0.957,30.97,0.877,MOVING_DOWN,normal,TICK
2,28.92,0.5,0.957,30.92,0.877,MOVING_DOWN,normal,TICK
2,28.845,0.75,0.957,30.845,0.877,MOVING_DOWN,normal,TICK
2,28.745,1.0,0.957,30.745,0.877,MOVING_DOWN,normal,TICK
2,28.62,1.25,0.957,30.62,0.877,MOVING_DOWN,normal,TICK
2,28.47,1.5,0.957,30.47,0.877,MOVING_DOWN,normal,TICK
2,28.295,1.75,0.957,30.295,0.877,MOVING_DOWN,normal,TICK
2,28.095,2.0,0.957,30.095,0.877,MOVING_DOWN,normal,TICK
2,27.87,2.25,0.957,29.87,0.877,MOVING_DOWN,normal,TICK
2,27.62,2.5,0.957,29.62,0.877,MOVING_DOWN,normal,TICK
2,27.345,2.75,0.957,29.345,0.877,MOVING_DOWN,normal,TICK
2,27.045,3.0,0.957,29.045,0.877,MOVING_DOWN,normal,TICK
2,26.72,3.25,0.957,28.72,0.877,MOVING_DOWN,normal,TICK
2,26.37,3.5,0.957,28.37,0.877,MOVING_DOWN,normal,TICK
2,26.37,0.0,0.1,28.37,0.877,STOPPED,manual_stop,MANUAL_STOP
2,26.37,0.0,0.1,28.37,0.877,STOPPED,manual_stop,MANUAL_STOPPED
2,26.37,0.0,0.1,28.37,0.877,STOPPED,manual_stop,MANUAL_STOPPED
2,26.37,0.0,0.1,28.37,0.877,STOPPED,manual_stop,MANUAL_STOPPED
2,26.37,0.0,0.1,28.37,0.877,STOPPED,manual_stop,MANUAL_STOPPED
2,26.37,0.0,0.1,28.37,0.877,STOPPED,manual_stop,MANUAL_STOPPED
1,50.822,0.25,0.877,52.822,0.649,MOVING_DOWN,normal,TICK
1,50.772,0.5,0.877,52.772,0.649,MOVING_DOWN,normal,TICK
1,50.697,0.75,0.877,52.697,0.649,MOVING_DOWN,normal,TICK
1,50.597,1.0,0.877,52.597,0.649,MOVING_DOWN,normal,TICK
1,50.472,1.25,0.877,52.472,0.649,MOVING_DOWN,normal,TICK
1,50.322,1.5,0.877,52.322,0.649,MOVING_DOWN,normal,TICK
1,50.147,1.75,0.877,52.147,0.649,MOVING_DOWN,normal,TICK
1,49.947,2.0,0.877,51.947,0.649,MOVING_DOWN,normal,TICK
1,49.722,2.25,0.877,51.722,0.649,MOVING_DOWN,normal,TICK
1,49.472,2.5,0.877,51.472,0.649,MOVING_DOWN,normal,TICK
1,49.197,2.75,0.877,51.197,0.649,MOVING_DOWN,normal,TICK
1,48.897,3.0,0.877,50.897,0.649,MOVING_DOWN,normal,TICK
1,48.572,3.25,0.877,50.572,0.649,MOVING_DOWN,normal,TICK
1,48.222,3.5,0.877,50.222,0.649,MOVING_DOWN,normal,TICK
1,47.847,3.75,0.877,49.847,0.649,MOVING_DOWN,normal,TICK
1,47.447,4.0,0.877,49.447,0.649,MOVING_DOWN,normal,TICK
1,47.022,4.25,0.877,49.022,0.649,MOVING_DOWN,normal,TICK
1,46.572,4.5,0.877,48.572,0.649,MOVING_DOWN,normal,TICK
1,46.097,4.75,0.877,48.097,0.649,MOVING_DOWN,normal,TICK
1,45.597,5.0,0.877,47.597,0.649,MOVING_DOWN,normal,TICK
1,45.072,5.25,0.877,47.072,0.649,MOVING_DOWN,normal,TICK
1,44.522,5.5,0.877,46.522,0.649,MOVING_DOWN,normal,TICK
1,43.947,5.75,0.877,45.947,0.649,MOVING_DOWN,normal,TICK
1,43.347,6.0,0.877,45.347,0.649,MOVING_DOWN,normal,TICK
1,42.722,6.25,0.877,44.722,0.649,MOVING_DOWN,normal,TICK
1,42.072,6.5,0.877,44.072,0.649,MOVING_DOWN,normal,TICK
1,41.397,6.75,0.877,43.397,0.649,MOVING_DOWN,normal,TICK
1,40.697,7.0,0.877,42.697,0.649,MOVING_DOWN,normal,TICK
1,39.997,7.0,0.877,41.997,0.649,MOVING_DOWN,normal,TICK
1,39.297,7.0,0.877,41.297,0.649,MOVING_DOWN,normal,TICK
1,38.597,7.0,0.877,40.597,0.649,MOVING_DOWN,normal,TICK
1,37.897,7.0,0.877,39.897,0.649,MOVING_DOWN,normal,TICK
1,37.197,7.0,0.877,39.197,0.649,MOVING_DOWN,normal,TICK
1,36.497,7.0,0.877,38.497,0.649,MOVING_DOWN,normal,TICK
1,35.797,7.0,0.877,37.797,0.649,MOVING_DOWN,normal,TICK
1,35.097,7.0,0.877,37.097,0.649,MOVING_DOWN,normal,TICK
1,34.397,7.0,0.877,36.397,0.649,MOVING_DOWN,normal,TICK
1,33.697,7.0,0.877,35.697,0.649,MOVING_DOWN,normal,TICK
1,32.997,7.0,0.877,34.997,0.649,MOVING_DOWN,normal,TICK
1,32.297,7.0,0.877,34.297,0.649,MOVING_DOWN,normal,TICK
1,31.597,7.0,0.877,33.597,0.649,MOVING_DOWN,normal,TICK
1,30.897,7.0,0.877,32.897,0.649,MOVING_DOWN,normal,TICK
1,30.197,7.0,0.877,32.197,0.649,MOVING_DOWN,normal,TICK
1,29.497,7.0,0.877,31.497,0.649,MOVING_DOWN,normal,TICK
1,28.797,7.0,0.877,30.797,0.649,MOVING_DOWN,normal,TICK
1,28.097,7.0,0.877,30.097,0.649,MOVING_DOWN,normal,TICK
1,27.397,7.0,0.877,29.397,0.649,MOVING_DOWN,normal,TICK
1,26.697,7.0,0.877,28.697,0.649,MOVING_DOWN,normal,TICK
1,25.997,7.0,0.877,27.997,0.649,MOVING_DOWN,normal,TICK
1,25.297,7.0,0.877,27.297,0.649,MOVING_DOWN,normal,TICK
1,25.297,0.0,0.1,27.297,0.649,STOPPED,normal,NORMAL_STOP
2,39.167,0.25,0.834,41.167,0.526,MOVING_DOWN,normal,TICK
2,39.117,0.5,0.834,41.117,0.526,MOVING_DOWN,normal,TICK
2,39.042,0.75,0.834,41.042,0.526,MOVING_DOWN,normal,TICK
2,38.942,1.0,0.834,40.942,0.526,MOVING_DOWN,normal,TICK
2,38.817,1.25,0.834,40.817,0.526,MOVING_DOWN,normal,TICK
2,38.667,1.5,0.834,40.667,0.526,MOVING_DOWN,normal,TICK
2,38.492,1.75,0.834,40.492,0.526,MOVING_DOWN,normal,TICK
2,38.292,2.0,0.834,40.292,0.526,MOVING_DOWN,normal,TICK
2,38.067,2.25,0.834,40.067,0.526,MOVING_DOWN,normal,TICK
2,37.817,2.5,0.834,39.817,0.526,MOVING_DOWN,normal,TICK
2,37.542,2.75,0.834,39.542,0.526,MOVING_DOWN,normal,TICK
2,37.242,3.0,0.834,39.242,0.526,MOVING_DOWN,normal,TICK
2,36.917,3.25,0.834,38.917,0.526,MOVING_DOWN,normal,TICK
2,36.917,0.0,0.1,38.917,0.526,STOPPED,manual_stop,MANUAL_STOP
2,36.917,0.0,0.1,38.917,0.526,STOPPED,manual_stop,MANUAL_STOPPED
2,36.917,0.0,0.1,38.917,0.526,STOPPED,manual_stop,MANUAL_STOPPED
2,36.917,0.0,0.1,38.917,0.526,STOPPED,manual_stop,MANUAL_STOPPED
2,36.917,0.0,0.1,38.917,0.526,STOPPED,manual_stop,MANUAL_STOPPED
2,36.917,0.0,0.1,38.917,0.526,STOPPED,manual_stop,MANUAL_STOPPED
1,31.487,0.25,0.838,33.487,0.537,MOVING_DOWN,normal,TICK
1,31.437,0.5,0.838,33.437,0.537,MOVING_DOWN,normal,TICK
1,31.362,0.75,0.838,33.362,0.537,MOVING_DOWN,normal,TICK
1,31.262,1.0,0.838,33.262,0.537,MOVING_DOWN,normal,TICK
1,31.137,1.25,0.838,33.137,0.537,MOVING_DOWN,normal,TICK
1,30.987,1.5,0.838,32.987,0.537,MOVING_DOWN,normal,TICK
1,30.812,1.75,0.838,32.812,0.537,MOVING_DOWN,normal,TICK
1,30.612,2.0,0.838,32.612,0.537,MOVING_DOWN,normal,TICK
1,30.387,2.25,0.838,32.387,0.537,MOVING_DOWN,normal,TICK
1,30.137,2.5,0.838,32.137,0.537,MOVING_DOWN,normal,TICK
1,29.862,2.75,0.838,31.862,0.537,MOVING_DOWN,normal,TICK
1,29.562,3.0,0.838,31.562,0.537,MOVING_DOWN,normal,TICK
1,29.237,3.25,0.838,31.237,0.537,MOVING_DOWN,normal,TICK
1,28.887,3.5,0.838,30.887,0.537,MOVING_DOWN,normal,TICK
1,28.512,3.75,0.838,30.512,0.537,MOVING_DOWN,normal,TICK
1,28.112,4.0,0.838,30.112,0.537,MOVING_DOWN,normal,TICK
1,27.687,4.25,0.838,29.687,0.537,MOVING_DOWN,normal,TICK
1,27.237,4.5,0.838,29.237,0.537,MOVING_DOWN,normal,TICK
1,26.762,4.75,0.838,28.762,0.537,MOVING_DOWN,normal,TICK
1,26.262,5.0,0.838,28.262,0.537,MOVING_DOWN,normal,TICK
1,25.737,5.25,0.838,27.737,0.537,MOVING_DOWN,normal,TICK
1,25.187,5.5,0.838,27.187,0.537,MOVING_DOWN,normal,TICK
1,24.612,5.75,0.838,26.612,0.537,MOVING_DOWN,normal,TICK
1,24.012,6.0,0.838,26.012,0.537,MOVING_DOWN,normal,TICK
1,23.387,6.25,0.838,25.387,0.537,MOVING_DOWN,normal,TICK
1,22.737,6.5,0.838,24.737,0.537,MOVING_DOWN,normal,TICK
1,22.062,6.75,0.838,24.062,0.537,MOVING_DOWN,normal,TICK
1,21.362,7.0,0.838,23.362,0.537,MOVING_DOWN,normal,TICK
1,20.662,7.0,0.838,22.662,0.537,MOVING_DOWN,normal,TICK
1,19.962,7.0,0.838,21.962,0.537,MOVING_DOWN,normal,TICK
1,19.262,7.0,0.838,21.262,0.537,MOVING_DOWN,normal,TICK
1,18.562,7.0,0.838,20.562,0.537,MOVING_DOWN,normal,TICK
1,17.862,7.0,0.838,19.862,0.537,MOVING_DOWN,normal,TICK
1,17.162,7.0,0.838,19.162,0.537,MOVING_DOWN,normal,TICK
1,16.462,7.0,0.838,18.462,0.537,MOVING_DOWN,normal,TICK
1,15.762,7.0,0.838,17.762,0.537,MOVING_DOWN,normal,TICK
1,15.062,7.0,0.838,17.062,0.537,MOVING_DOWN,normal,TICK
1,14.362,7.0,0.838,16.362,0.537,MOVING_DOWN,normal,TICK
1,13.662,7.0,0.838,15.662,0.537,MOVING_DOWN,normal,TICK
1,12.962,7.0,0.838,14.962,0.537,MOVING_DOWN,normal,TICK
1,12.262,7.0,0.838,14.262,0.537,MOVING_DOWN,normal,TICK
1,11.562,7.0,0.838,13.562,0.537,MOVING_DOWN,normal,TICK
1,10.862,7.0,0.838,12.862,0.537,MOVING_DOWN,normal,TICK
1,10.162,7.0,0.838,12.162,0.537,MOVING_DOWN,normal,TICK
1,9.462,7.0,0.838,11.462,0.537,MOVING_DOWN,normal,TICK
1,8.762,7.0,0.838,10.762,0.537,MOVING_DOWN,normal,TICK
1,8.062,7.0,0.838,10.062,0.537,MOVING_DOWN,normal,TICK
1,7.362,7.0,0.838,9.362,0.537,MOVING_DOWN,normal,TICK
1,6.662,7.0,0.838,8.662,0.537,MOVING_DOWN,normal,TICK
1,5.962,7.0,0.838,7.962,0.537,MOVING_DOWN,normal,TICK
1,5.262,7.0,0.838,7.262,0.537,MOVING_DOWN,normal,TICK
1,4.562,7.0,0.838,6.562,0.537,MOVING_DOWN,normal,TICK
1,3.862,7.0,0.838,5.862,0.537,MOVING_DOWN,normal,TICK
1,3.162,7.0,0.838,5.162,0.537,MOVING_DOWN,normal,TICK
1,2.462,7.0,0.838,4.462,0.537,MOVING_DOWN,normal,TICK
1,1.762,7.0,0.838,3.762,0.537,MOVING_DOWN,normal,TICK
1,1.762,0.0,0.1,3.762,0.537,STOPPED,normal,NORMAL_STOP
3,55.805,0.25,0.785,57.805,0.385,MOVING_DOWN,normal,TICK
3,55.755,0.5,0.785,57.755,0.385,MOVING_DOWN,normal,TICK
3,55.68,0.75,0.785,57.68,0.385,MOVING_DOWN,normal,TICK
3,55.58,1.0,0.785,57.58,0.385,MOVING_DOWN,normal,TICK
3,55.455,1.25,0.785,57.455,0.385,MOVING_DOWN,normal,TICK
3,55.305,1.5,0.785,57.305,0.385,MOVING_DOWN,normal,TICK
3,55.13,1.75,0.785,57.13,0.385,MOVING_DOWN,normal,TICK
3,54.93,2.0,0.785,56.93,0.385,MOVING_DOWN,normal,TICK
3,54.705,2.25,0.785,56.705,0.385,MOVING_DOWN,normal,TICK
3,54.455,2.5,0.785,56.455,0.385,MOVING_DOWN,normal,TICK
3,54.18,2.75,0.785,56.18,0.385,MOVING_DOWN,normal,TICK
3,53.88,3.0,0.785,55.88,0.385,MOVING_DOWN,normal,TICK
3,53.555,3.25,0.785,55.555,0.385,MOVING_DOWN,normal,TICK
3,53.205,3.5,0.785,55.205,0.385,MOVING_DOWN,normal,TICK
3,52.83,3.75,0.785,54.83,0.385,MOVING_DOWN,normal,TICK
3,52.43,4.0,0.785,54.43,0.385,MOVING_DOWN,normal,TICK
3,52.43,4.0,0.785,54.43,2.0,MOVING_DOWN,overload,OVERLOAD_INJECTED
3,52.43,3.2,1.285,54.43,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,52.43,2.4,1.785,54.43,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,52.43,1.6,2.285,54.43,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,52.43,0.8,2.4,54.43,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,52.43,0.0,2.4,54.43,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,52.43,0.0,2.4,54.43,2.0,FAULT,overload,OVERLOAD_RESPONSE
3,52.43,0.0,1.9,54.43,2.0,FAULT,overload,OVERLOAD_FAULT
3,52.43,0.0,1.4,54.43,2.0,FAULT,overload,OVERLOAD_FAULT
3,52.43,0.0,0.9,54.43,2.0,FAULT,overload,OVERLOAD_FAULT
3,52.43,0.0,0.4,54.43,2.0,FAULT,overload,OVERLOAD_FAULT
3,52.43,0.0,0.1,54.43,2.0,FAULT,overload,OVERLOAD_FAULT
1,58.159,0.25,0.907,60.159,0.734,MOVING_DOWN,normal,TICK
1,58.109,0.5,0.907,60.109,0.734,MOVING_DOWN,normal,TICK
1,58.034,0.75,0.907,60.034,0.734,MOVING_DOWN,normal,TICK
1,57.934,1.0,0.907,59.934,0.734,MOVING_DOWN,normal,TICK
1,57.809,1.25,0.907,59.809,0.734,MOVING_DOWN,normal,TICK
1,57.659,1.5,0.907,59.659,0.734,MOVING_DOWN,normal,TICK
1,57.484,1.75,0.907,59.484,0.734,MOVING_DOWN,normal,TICK
1,57.284,2.0,0.907,59.284,0.734,MOVING_DOWN,normal,TICK
1,57.059,2.25,0.907,59.059,0.734,MOVING_DOWN,normal,TICK
1,56.809,2.5,0.907,58.809,0.734,MOVING_DOWN,normal,TICK
1,56.534,2.75,0.907,58.534,0.734,MOVING_DOWN,normal,TICK
1,56.234,3.0,0.907,58.234,0.734,MOVING_DOWN,normal,TICK
1,55.909,3.25,0.907,57.909,0.734,MOVING_DOWN,normal,TICK
1,55.559,3.5,0.907,57.559,0.734,MOVING_DOWN,normal,TICK
1,55.184,3.75,0.907,57.184,0.734,MOVING_DOWN,normal,TICK
1,54.784,4.0,0.907,56.784,0.734,MOVING_DOWN,normal,TICK
1,54.359,4.25,0.907,56.359,0.734,MOVING_DOWN,normal,TICK
1,53.909,4.5,0.907,55.909,0.734,MOVING_DOWN,normal,TICK
1,53.434,4.75,0.907,55.434,0.734,MOVING_DOWN,normal,TICK
1,52.934,5.0,0.907,54.934,0.734,MOVING_DOWN,normal,TICK
1,52.409,5.25,0.907,54.409,0.734,MOVING_DOWN,normal,TICK
1,51.859,5.5,0.907,53.859,0.734,MOVING_DOWN,normal,TICK
1,51.284,5.75,0.907,53.284,0.734,MOVING_DOWN,normal,TICK
1,50.684,6.0,0.907,52.684,0.734,MOVING_DOWN,normal,TICK
1,50.059,6.25,0.907,52.059,0.734,MOVING_DOWN,normal,TICK
1,49.409,6.5,0.907,51.409,0.734,MOVING_DOWN,normal,TICK
1,49.409,0.0,0.1,51.409,0.734,STOPPED,normal,NORMAL_STOP
1,31.48,0.25,0.88,33.48,0.657,MOVING_DOWN,normal,TICK
1,31.43,0.5,0.88,33.43,0.657,MOVING_DOWN,normal,TICK
1,31.355,0.75,0.88,33.355,0.657,MOVING_DOWN,normal,TICK
1,31.255,1.0,0.88,33.255,0.657,MOVING_DOWN,normal,TICK
1,31.13,1.25,0.88,33.13,0.657,MOVING_DOWN,normal,TICK
1,30.98,1.5,0.88,32.98,0.657,MOVING_DOWN,normal,TICK
1,30.805,1.75,0.88,32.805,0.657,MOVING_DOWN,normal,TICK
1,30.605,2.0,0.88,32.605,0.657,MOVING_DOWN,normal,TICK
1,30.38,2.25,0.88,32.38,0.657,MOVING_DOWN,normal,TICK
1,30.13,2.5,0.88,32.13,0.657,MOVING_DOWN,normal,TICK
1,29.855,2.75,0.88,31.855,0.657,MOVING_DOWN,normal,TICK
1,29.555,3.0,0.88,31.555,0.657,MOVING_DOWN,normal,TICK
1,29.23,3.25,0.88,31.23,0.657,MOVING_DOWN,normal,TICK
1,28.88,3.5,0.88,30.88,0.657,MOVING_DOWN,normal,TICK
1,28.505,3.75,0.88,30.505,0.657,MOVING_DOWN,normal,TICK
1,28.105,4.0,0.88,30.105,0.657,MOVING_DOWN,normal,TICK
1,28.105,0.0,0.1,30.105,0.657,STOPPED,manual_stop,MANUAL_STOP
1,28.105,0.0,0.1,30.105,0.657,STOPPED,manual_stop,MANUAL_STOPPED
1,28.105,0.0,0.1,30.105,0.657,STOPPED,manual_stop,MANUAL_STOPPED
1,28.105,0.0,0.1,30.105,0.657,STOPPED,manual_stop,MANUAL_STOPPED
1,28.105,0.0,0.1,30.105,0.657,STOPPED,manual_stop,MANUAL_STOPPED
1,28.105,0.0,0.1,30.105,0.657,STOPPED,manual_stop,MANUAL_STOPPED
1,56.935,0.25,0.863,58.935,0.608,MOVING_DOWN,normal,TICK
1,56.885,0.5,0.863,58.885,0.608,MOVING_DOWN,normal,TICK
1,56.81,0.75,0.863,58.81,0.608,MOVING_DOWN,normal,TICK
1,56.71,1.0,0.863,58.71,0.608,MOVING_DOWN,normal,TICK
1,56.585,1.25,0.863,58.585,0.608,MOVING_DOWN,normal,TICK
1,56.435,1.5,0.863,58.435,0.608,MOVING_DOWN,normal,TICK
1,56.26,1.75,0.863,58.26,0.608,MOVING_DOWN,normal,TICK
1,56.06,2.0,0.863,58.06,0.608,MOVING_DOWN,normal,TICK
1,55.835,2.25,0.863,57.835,0.608,MOVING_DOWN,normal,TICK
1,55.585,2.5,0.863,57.585,0.608,MOVING_DOWN,normal,TICK
1,55.31,2.75,0.863,57.31,0.608,MOVING_DOWN,normal,TICK
1,55.01,3.0,0.863,57.01,0.608,MOVING_DOWN,normal,TICK
1,54.685,3.25,0.863,56.685,0.608,MOVING_DOWN,normal,TICK
1,54.335,3.5,0.863,56.335,0.608,MOVING_DOWN,normal,TICK
1,53.96,3.75,0.863,55.96,0.608,MOVING_DOWN,normal,TICK
1,53.56,4.0,0.863,55.56,0.608,MOVING_DOWN,normal,TICK
1,53.135,4.25,0.863,55.135,0.608,MOVING_DOWN,normal,TICK
1,52.685,4.5,0.863,54.685,0.608,MOVING_DOWN,normal,TICK
1,52.21,4.75,0.863,54.21,0.608,MOVING_DOWN,normal,TICK
1,51.71,5.0,0.863,53.71,0.608,MOVING_DOWN,normal,TICK
1,51.71,5.0,0.863,0.5,0.608,MOVING_DOWN,obstruction,OBSTRUCTION_INJECTED
1,51.71,4.2,1.363,0.5,0.608,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
1,51.71,3.4,1.863,0.5,0.608,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
1,51.71,2.6,2.363,0.5,0.608,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
1,51.71,1.8,2.863,0.5,0.608,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
1,51.71,1.0,3.2,0.5,0.608,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
1,51.71,0.2,3.2,0.5,0.608,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
1,51.71,0.0,3.2,0.5,0.608,FAULT,obstruction,OBSTRUCTION_RESPONSE
1,51.71,0.0,2.7,0.5,0.608,FAULT,obstruction,OBSTRUCTION_FAULT
1,51.71,0.0,2.2,0.5,0.608,FAULT,obstruction,OBSTRUCTION_FAULT
1,51.71,0.0,1.7,0.5,0.608,FAULT,obstruction,OBSTRUCTION_FAULT
1,51.71,0.0,1.2,0.5,0.608,FAULT,obstruction,OBSTRUCTION_FAULT
1,51.71,0.0,0.7,0.5,0.608,FAULT,obstruction,OBSTRUCTION_FAULT
3,28.534,0.25,0.914,30.534,0.754,MOVING_DOWN,normal,TICK
3,28.484,0.5,0.914,30.484,0.754,MOVING_DOWN,normal,TICK
3,28.409,0.75,0.914,30.409,0.754,MOVING_DOWN,normal,TICK
3,28.309,1.0,0.914,30.309,0.754,MOVING_DOWN,normal,TICK
